sequence,timestamp_us,time_s,flags,active_policy_id,active_policy_name,testbench_running,testbench_waiting,testbench_recovering,testbench_fall_count,testbench_stage,testbench_stage_name,dropped_frames,imu_read_last_us,encoder_read_last_us,observation_last_us,inference_last_us,action_last_us,motor_write_last_us,total_last_us,control_period_last_us,release_latency_last_us,rs485_cycle_last_us,imu_age_last_us,wheel_age_last_us,leg_age_last_us,imu_read_mean_us,encoder_read_mean_us,observation_mean_us,inference_mean_us,action_mean_us,motor_write_mean_us,total_mean_us,control_period_mean_us,release_latency_mean_us,rs485_cycle_mean_us,imu_age_mean_us,wheel_age_mean_us,leg_age_mean_us,imu_read_wcet_us,encoder_read_wcet_us,observation_wcet_us,inference_wcet_us,action_wcet_us,motor_write_wcet_us,total_wcet_us,control_period_wcet_us,release_latency_wcet_us,rs485_cycle_wcet_us,imu_age_wcet_us,wheel_age_wcet_us,leg_age_wcet_us,imu_read_jitter_us,encoder_read_jitter_us,observation_jitter_us,inference_jitter_us,action_jitter_us,motor_write_jitter_us,total_jitter_us,control_period_jitter_us,release_latency_jitter_us,rs485_cycle_jitter_us,imu_age_jitter_us,wheel_age_jitter_us,leg_age_jitter_us,pitch_rad,pitch_rate_radps,roll_rad,roll_rate_radps,yaw_rad,yaw_rate_radps,yaw_rate_world_radps,yaw_rate_from_quat_radps,wheel_left_logical_velocity_radps,wheel_right_logical_velocity_radps,position_m,velocity_mps,wheel_left_position_rad,wheel_right_position_rad,wheel_left_velocity_radps,wheel_right_velocity_radps,wheel_left_current_command_A,wheel_right_current_command_A,wheel_left_current_measured_A,wheel_right_current_measured_A,leg_0_angle_rad,leg_1_angle_rad,leg_2_angle_rad,leg_3_angle_rad,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,action_left,action_right,theta_deg,theta_initial_deg,theta_max_abs_deg,theta_rms_deg,current_rms_A,recovery_time_s,x_final_m,run_time_s
2551,42709000,42.708999999999996,1,0,point_mlp,0,0,0,0,0,idle,0,1853.1309814453125,2236.8095703125,24.761905670166016,565.7380981445312,2.857142925262451,238.35714721679688,865.25,15000.0,1628.84521484375,4205.15478515625,16.85714340209961,12090.380859375,13490.619140625,2118.306884765625,2337.4013671875,22.460796356201172,566.7224731445312,2.8656458854675293,121.69894409179688,446.8365478515625,15000.0,1067.1956787109375,4763.33447265625,94.49507904052734,12268.6357421875,6554867.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.4126892089844,323.8120422363281,1.6996936798095703,1.7458056211471558,0.07979685813188553,116.48979949951172,417.83428955078125,0.29605281352996826,683.1004638671875,507.6204528808594,299.55523681640625,984.9151611328125,6585782.0,0.2137206345796585,-0.609375,-0.03438447788357735,-0.142578125,2.1794002056121826,0.587890625,-0.6249074339866638,-0.5960703492164612,11.728612899780273,9.634218215942383,-0.05038197711110115,0.5394114851951599,-2.658963918685913,-4.654289722442627,-11.728612899780273,9.634218215942383,0.4892423152923584,-0.3983252942562103,0.526807427406311,-0.38299861550331116,0.14745689928531647,-0.15397556126117706,0.15857826173305511,-0.15205809473991394,-0.18158039450645447,0.5394114851951599,0.48981159925460815,-0.15234375,-0.4941108822822571,0.8693988919258118,-0.15622685849666595,0.0,0.0,0.1727922558784485,0.2437303364276886,-0.0788034200668335,-0.03564453125,0.3983252942562103,0.4892423152923584,12.24528980255127,50.06916809082031,50.074729919433594,32.039146423339844,0.211988165974617,4.425008296966553,-0.05631296709179878,7.964976787567139
2552,42722000,42.722,1,0,point_mlp,0,0,0,0,0,idle,0,2475.297607421875,2613.09521484375,21.261905670166016,568.5119018554688,2.857142925262451,236.98809814453125,863.202392578125,14999.9765625,24.7738094329834,4716.1787109375,691.4761962890625,10510.619140625,12044.595703125,2118.52099609375,2337.403076171875,22.45630645751953,566.7291870117188,2.8656139373779297,121.9156494140625,447.61920166015625,15000.0,1065.2325439453125,4763.1572265625,95.61722564697266,12265.3310546875,6542569.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.4884338378906,323.7264404296875,1.6980814933776855,1.7459588050842285,0.07964842021465302,116.48734283447266,417.83074951171875,0.2957746088504791,683.953369140625,506.6700134277344,300.39013671875,986.9348754882812,6585690.0,0.20461225509643555,-0.572265625,-0.033484213054180145,-0.037109375,2.1703646183013916,0.6015625,-0.6142010688781738,-0.6116629242897034,12.356931686401367,9.948376655578613,-0.03970618173480034,0.563209056854248,-2.901716470718384,-4.474238395690918,-12.356931686401367,9.948376655578613,0.5116736888885498,-0.34680548310279846,0.3783279061317444,-0.30089235305786133,0.14745689928531647,-0.15435905754566193,0.15857826173305511,-0.15167459845542908,-0.16022878885269165,0.563209056854248,0.4689367413520813,-0.14306640625,-0.5019461512565613,0.8648989200592041,-0.15355026721954346,0.0,0.0,0.19916264712810516,0.2446211576461792,-0.07674016058444977,-0.00927734375,0.34680548310279846,0.5116736888885498,11.723418235778809,50.06916809082031,50.074729919433594,32.013057708740234,0.2123066782951355,4.425008296966553,-0.04563717171549797,7.979976654052734
2553,42737000,42.736999999999995,1,0,point_mlp,0,0,0,0,0,idle,0,1858.4166259765625,2435.166748046875,21.261905670166016,564.9642944335938,2.857142925262451,237.0595245361328,859.7261962890625,15000.0,22.4761905670166,4342.2978515625,54.19047546386719,12310.48828125,13644.48828125,2118.357177734375,2337.053466796875,22.45184898376465,566.7225952148438,2.865582227706909,122.13167572021484,448.39239501953125,15000.0,1063.2724609375,4761.5810546875,95.53950500488281,12265.416015625,6530319.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.3747863769531,323.75634765625,1.6964682340621948,1.746017575263977,0.07950080931186676,116.48462677001953,417.8193664550781,0.2954954504966736,684.802978515625,506.3721618652344,300.1130676269531,986.0088500976562,6585572.0,0.19409938156604767,-0.62890625,-0.03342963010072708,-0.07421875,2.161116123199463,0.623046875,-0.6450926661491394,-0.6577807068824768,12.775810241699219,10.157816886901855,-0.02979052998125553,0.5790741443634033,-3.124143600463867,-4.303966522216797,-12.775810241699219,10.157816886901855,0.4738575518131256,-0.3782278895378113,0.44224295020103455,-0.34169965982437134,0.14784039556980133,-0.15435905754566193,0.15857826173305511,-0.15205809473991394,-0.14039748907089233,0.5790741443634033,0.44484302401542664,-0.1572265625,-0.5099235773086548,0.8602197170257568,-0.16127316653728485,0.0,0.0,0.17340274155139923,0.2558368444442749,-0.07661506533622742,-0.0185546875,0.3782278895378113,0.4738575518131256,11.121074676513672,50.06916809082031,50.074729919433594,31.98663902282715,0.21279698610305786,4.425008296966553,-0.03572152182459831,7.99497652053833
2554,42753000,42.753,1,0,point_mlp,0,0,0,0,0,idle,0,1848.4166259765625,2702.90478515625,24.75,565.7380981445312,2.857142925262451,236.9642791748047,863.84521484375,15000.0234375,715.4761962890625,5555.5595703125,16.85714340209961,12063.7734375,14345.5595703125,2118.3583984375,2337.84326171875,22.460391998291016,566.7189331054688,2.8655507564544678,122.34671783447266,449.17041015625,15000.0,1062.6199951171875,4764.54345703125,95.39215850830078,12265.0380859375,6518117.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.3734436035156,323.9739685058594,1.6990877389907837,1.7437903881072998,0.07935401797294617,116.48135375976562,417.814208984375,0.295218825340271,684.3248901367188,507.74468994140625,299.8507385253906,985.1220703125,6585430.5,0.18421778082847595,-0.681640625,-0.03172247111797333,-0.0859375,2.1517183780670166,0.61328125,-0.6396592855453491,-0.6482469439506531,13.404129028320312,10.471975326538086,-0.017444385215640068,0.6028716564178467,-3.406587839126587,-4.09745454788208,-13.404129028320312,10.471975326538086,0.4454209804534912,-0.3632853329181671,0.42306843400001526,-0.2974507808685303,0.14784039556980133,-0.15435905754566193,0.15896175801753998,-0.1524415910243988,-0.115705206990242,0.6028716564178467,0.42219606041908264,-0.17041015625,-0.5179850459098816,0.8553896546363831,-0.15991482138633728,0.0,0.0,0.18911394476890564,0.2369287759065628,-0.0727025493979454,-0.021484375,0.3632853329181671,0.4454209804534912,10.554901123046875,50.06916809082031,50.074729919433594,31.959938049316406,0.21318581700325012,4.425008296966553,-0.0233753751963377,8.009976387023926
2555,42767000,42.766999999999996,1,0,point_mlp,0,0,0,0,0,idle,0,2176.65478515625,2629.90478515625,21.261905670166016,568.4880981445312,2.857142925262451,236.73809814453125,862.9285888671875,14999.9521484375,26.702381134033203,4820.08349609375,456.26190185546875,11340.23828125,12958.6904296875,2118.3681640625,2337.94140625,22.45595359802246,566.7254638671875,2.8655195236206055,122.56053161621094,449.94378662109375,15000.0,1060.6800537109375,4764.75,96.06668090820312,12263.3095703125,6505958.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.3467102050781,323.8443908691406,1.697494387626648,1.743873119354248,0.07920803874731064,116.47727966308594,417.8059387207031,0.294948548078537,685.1507568359375,506.8078308105469,299.9758605957031,985.0110473632812,6585270.0,0.172773078083992,-0.748046875,-0.032456133514642715,-0.10546875,2.14224910736084,0.642578125,-0.6740694642066956,-0.6995759010314941,13.927727699279785,10.786134719848633,-0.005703437607735395,0.6240250468254089,-3.678677797317505,-3.9045565128326416,-13.927727699279785,10.786134719848633,0.4177604019641876,-0.37035638093948364,0.48305022716522217,-0.3404705226421356,0.14784039556980133,-0.15397556126117706,0.15896175801753998,-0.15205809473991394,-0.09222330898046494,0.6240250468254089,0.3959667384624481,-0.18701171875,-0.5260616540908813,0.8504464626312256,-0.1685173660516739,0.0,0.0,0.18164266645908356,0.2227104902267456,-0.07438398152589798,-0.0263671875,0.37035638093948364,0.4177604019641876,9.899168014526367,50.06916809082031,50.074729919433594,31.93292236328125,0.21375137567520142,4.425008296966553,-0.011634428054094315,8.02497673034668
2556,42782000,42.782,1,0,point_mlp,0,0,0,0,0,idle,0,2532.380859375,2448.619140625,21.261905670166016,564.9642944335938,2.857142925262451,237.98809814453125,860.65478515625,15000.0,27.619047164916992,4568.96435546875,704.6309814453125,12100.51171875,13648.8212890625,2118.548095703125,2337.8046875,22.451547622680664,566.718994140625,2.8654885292053223,122.77587890625,450.7100524902344,15000.0,1058.7491455078125,4764.02490234375,97.20206451416016,12263.005859375,6493846.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.60064697265625,323.6543884277344,1.6958997249603271,1.7439254522323608,0.07906285673379898,116.47512817382812,417.7920837402344,0.2946717143058777,685.9644775390625,506.0052490234375,300.8459167480469,984.1151733398438,6585086.5,0.16080546379089355,-0.810546875,-0.03161962702870369,-0.107421875,2.132607936859131,0.650390625,-0.6837953329086304,-0.6773661375045776,14.556046485900879,11.10029411315918,0.006037503480911255,0.6478226184844971,-3.946932554244995,-3.7078235149383545,-14.556046485900879,11.10029411315918,0.39202040433883667,-0.35659489035606384,0.47542959451675415,-0.36849480867385864,0.14745689928531647,-0.15397556126117706,0.15896175801753998,-0.15205809473991394,-0.06874142587184906,0.6478226184844971,0.3685389757156372,-0.20263671875,-0.5342363715171814,0.8453351259231567,-0.1709488332271576,0.0,0.0,0.18517819046974182,0.2088802009820938,-0.07246685028076172,-0.02685546875,0.35659489035606384,0.39202040433883667,9.21347427368164,50.06916809082031,50.074729919433594,31.905603408813477,0.2143406867980957,4.425008296966553,0.00010651303455233574,8.039977073669434
2557,42799000,42.799,1,0,point_mlp,0,0,0,0,0,idle,0,1835.8095703125,2687.59521484375,24.738094329833984,565.7142944335938,2.857142925262451,237.0357208251953,863.8809814453125,15000.0478515625,1543.4166259765625,4738.5595703125,16.85714340209961,13687.4287109375,15167.6904296875,2118.152587890625,2337.82666015625,22.45995330810547,566.7152709960938,2.865457773208618,122.98865509033203,451.4794616699219,15000.0,1059.6533203125,4763.93115234375,97.05244445800781,12265.658203125,6481781.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.5513000488281,323.6824035644531,1.6984360218048096,1.7417705059051514,0.0789184719324112,116.47084045410156,417.7828063964844,0.29440295696258545,685.6427612304688,505.0697021484375,300.58514404296875,985.1163330078125,6584878.5,0.15264932811260223,-0.873046875,-0.030759526416659355,-0.05859375,2.126174211502075,0.6328125,-0.6599088907241821,-0.6766794323921204,14.870205879211426,11.414453506469727,0.01835944689810276,0.6636877059936523,-4.231102466583252,-3.503995656967163,-14.870205879211426,11.414453506469727,0.37544670701026917,-0.34911227226257324,0.3790653645992279,-0.31736278533935547,0.14745689928531647,-0.15397556126117706,0.15896175801753998,-0.1524415910243988,-0.04409753903746605,0.6636877059936523,0.3498464822769165,-0.21826171875,-0.5396639108657837,0.8418805599212646,-0.16497722268104553,0.0,0.0,0.17829744517803192,0.19601020216941833,-0.07049564272165298,-0.0146484375,0.34911227226257324,0.37544670701026917,8.746161460876465,50.06916809082031,50.074729919433594,31.878116607666016,0.21467171609401703,4.425008296966553,0.012428456917405128,8.054977416992188
2558,42814000,42.814,1,0,point_mlp,0,0,0,0,0,idle,0,2620.22607421875,2508.357177734375,21.261905670166016,565.547607421875,2.857142925262451,238.23809814453125,865.0238037109375,15000.0,1687.5238037109375,5191.10693359375,16.85714340209961,11680.5830078125,13792.7021484375,2118.375,2338.269775390625,22.455564498901367,566.7109985351562,2.865427255630493,123.20287322998047,452.2481384277344,15000.0,1060.822509765625,4765.50146484375,96.90338134765625,12264.5703125,6469759.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.6783142089844,323.55657958984375,1.696860909461975,1.7400015592575073,0.07877486944198608,116.46837615966797,417.77423095703125,0.2941277027130127,685.5385131835938,504.8019104003906,300.3250427246094,984.5218505859375,6584652.0,0.13397866487503052,-0.91796875,-0.03066028468310833,-0.021484375,2.1136703491210938,0.615234375,-0.6386204361915588,-6.820474147796631,15.603243827819824,11.833333015441895,0.0327778086066246,0.6927735805511475,-4.556114673614502,-3.257983684539795,-15.603243827819824,11.833333015441895,0.35604459047317505,-0.33899667859077454,0.3734113574028015,-0.33579981327056885,0.14745689928531647,-0.15435905754566193,0.15896175801753998,-0.15205809473991394,-0.015260815620422363,0.6927735805511475,0.3070564866065979,-0.2294921875,-0.5501481890678406,0.8350670337677002,-0.1596551090478897,0.0,0.0,0.17455613613128662,0.18772335350513458,-0.07026819884777069,-0.00537109375,0.33899667859077454,0.35604459047317505,7.6764116287231445,50.06916809082031,50.074729919433594,31.850194931030273,0.21501784026622772,4.425008296966553,0.02684681862592697,8.069977760314941
2559,42829000,42.829,1,0,point_mlp,0,0,0,0,0,idle,0,1827.8809814453125,2748.166748046875,24.75,565.2261962890625,2.857142925262451,237.09524536132812,863.4642944335938,15000.8330078125,1699.511962890625,5211.7978515625,16.85714340209961,11767.0478515625,13660.6669921875,2118.555908203125,2338.73046875,22.463937759399414,566.70556640625,2.8653969764709473,123.41417694091797,453.01104736328125,15000.001953125,1062.0096435546875,4767.13623046875,96.75487518310547,12263.6474609375,6457781.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.9325866699219,323.50738525390625,1.6994127035140991,1.7391265630722046,0.07863205671310425,116.46344757080078,417.7614440917969,0.29604265093803406,685.4532470703125,504.5965881347656,300.06561279296875,983.83984375,6584404.0,0.11949247866868973,-1.05078125,-0.02900073118507862,-0.056640625,2.104208469390869,0.626953125,-0.6589100360870361,-0.6807732582092285,15.917403221130371,12.04277229309082,0.046048715710639954,0.7059944272041321,-4.851597785949707,-3.027886390686035,-15.917403221130371,12.04277229309082,0.25650227069854736,-0.31804269552230835,0.3466162085533142,-0.3203127086162567,0.14745689928531647,-0.15397556126117706,0.15896175801753998,-0.15205809473991394,0.011280998587608337,0.7059944272041321,0.27385658025741577,-0.2626953125,-0.5580247640609741,0.8298242688179016,-0.16472750902175903,0.0,0.0,0.16949833929538727,0.17802229523658752,-0.06646478176116943,-0.01416015625,0.31804269552230835,0.25650227069854736,6.846414566040039,50.06916809082031,50.074729919433594,31.822002410888672,0.21529869735240936,4.425008296966553,0.04011772572994232,8.084978103637695
2560,42842000,42.842,1,0,point_mlp,0,0,0,0,0,idle,0,2597.083251953125,2563.119140625,21.261905670166016,568.0119018554688,2.857142925262451,236.90475463867188,862.6190185546875,14999.142578125,20.797618865966797,5160.89306640625,573.7142944335938,9942.404296875,11968.095703125,2118.794921875,2339.142333984375,22.459566116333008,566.7103271484375,2.8653669357299805,123.62434387207031,453.76959228515625,15000.0,1060.077880859375,4768.5732421875,97.63813018798828,12259.3486328125,6445844.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,262.0677490234375,323.34808349609375,1.6978566646575928,1.7377365827560425,0.07849001884460449,116.45781707763672,417.74578857421875,0.2980774939060211,686.2828979492188,504.2330017089844,300.4889221191406,987.9894409179688,6584139.0,0.10253305733203888,-1.080078125,-0.028127627447247505,-0.01953125,2.095055103302002,0.595703125,-0.6241183876991272,-0.5904834866523743,16.441001892089844,12.461650848388672,0.05959073826670647,0.7297919988632202,-5.156668186187744,-2.7966389656066895,-16.441001892089844,12.461650848388672,0.2852936089038849,-0.3078663647174835,0.3380122482776642,-0.3001548647880554,0.14745689928531647,-0.15435905754566193,0.15896175801753998,-0.1524415910243988,0.038365043699741364,0.7297919988632202,0.23498845100402832,-0.27001953125,-0.5655969381332397,0.82468181848526,-0.1560295969247818,0.0,0.0,0.15902134776115417,0.12825113534927368,-0.064463771879673,-0.0048828125,0.3078663647174835,0.2852936089038849,5.874711036682129,50.06916809082031,50.074729919433594,31.793529510498047,0.2155386209487915,4.425008296966553,0.053659748286008835,8.09997844696045
2561,42858000,42.858,1,0,point_mlp,0,0,0,0,0,idle,0,1849.0357666015625,2639.047607421875,24.761905670166016,564.4761962890625,2.857142925262451,238.2142791748047,863.8928833007812,15000.0234375,147.57142639160156,4834.25,16.952381134033203,12151.9638671875,13778.130859375,2118.642822265625,2339.250244140625,22.46790885925293,566.7022094726562,2.8653371334075928,123.8361587524414,454.5276794433594,15000.0,1058.3880615234375,4768.81201171875,97.4889907836914,12259.150390625,6433955.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.9831237792969,323.2254333496094,1.7004235982894897,1.7397792339324951,0.07834874093532562,116.45419311523438,417.7310791015625,0.29780206084251404,686.7694702148438,503.32757568359375,300.2306213378906,987.0850219726562,6583849.5,0.08573310077190399,-1.15625,-0.02890760824084282,0.013671875,2.085812568664551,0.59375,-0.6207330822944641,-0.6102486252784729,16.859880447387695,12.775810241699219,0.07077973335981369,0.7483012080192566,-5.410925388336182,-2.6077675819396973,-16.859880447387695,12.775810241699219,0.20443026721477509,-0.2720980942249298,0.12512598931789398,-0.24263134598731995,0.14784039556980133,-0.15435905754566193,0.15857826173305511,-0.1524415910243988,0.06074303388595581,0.7483012080192566,0.19648578763008118,-0.2890625,-0.5731948614120483,0.8194190859794617,-0.15518327057361603,0.0,0.0,0.15393318235874176,0.14264680445194244,-0.06625135987997055,0.00341796875,0.2720980942249298,0.20443026721477509,4.912144660949707,50.06916809082031,50.074729919433594,31.764833450317383,0.21549919247627258,4.425008296966553,0.06484874337911606,8.114978790283203
2562,42873000,42.873,1,0,point_mlp,0,0,0,0,0,idle,0,1910.488037109375,1927.7857666015625,21.238094329833984,568.0238037109375,2.857142925262451,237.92857360839844,863.6309814453125,15000.0,172.85714721679688,3927.607177734375,16.952381134033203,12245.7734375,13675.5595703125,2118.5166015625,2338.51953125,22.463468551635742,566.7069702148438,2.865307569503784,124.04666137695312,455.282470703125,15000.0,1056.751220703125,4765.76416015625,97.34040069580078,12259.1259765625,6422110.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.8511047363281,323.3735656738281,1.6989480257034302,1.7384390830993652,0.07820822298526764,116.44967651367188,417.7146301269531,0.29752567410469055,687.188720703125,504.95672607421875,299.97296142578125,986.1724853515625,6583540.0,0.0664617195725441,-1.259765625,-0.027258682996034622,0.001953125,2.0769176483154297,0.568359375,-0.5995309948921204,-0.5898310542106628,17.27876091003418,13.089969635009766,0.08463648706674576,0.7668104767799377,-5.717913627624512,-2.365973711013794,-17.27876091003418,13.089969635009766,0.15067890286445618,-0.27079182863235474,0.14430050551891327,-0.3262125551700592,0.14745689928531647,-0.15397556126117706,0.15857826173305511,-0.1524415910243988,0.08845654129981995,0.7668104767799377,0.1523190438747406,-0.31494140625,-0.5804607272148132,0.8142882585525513,-0.1498827487230301,0.0,0.0,0.1360490471124649,0.10221513360738754,-0.06247229874134064,0.00048828125,0.27079182863235474,0.15067890286445618,3.8079757690429688,50.06916809082031,50.074729919433594,31.735937118530273,0.21557271480560303,4.425008296966553,0.07870549708604813,8.129979133605957
2563,42887000,42.887,1,0,point_mlp,0,0,0,0,0,idle,0,2411.71435546875,2756.583251953125,24.7738094329834,564.4761962890625,2.857142925262451,237.26190185546875,863.0,14999.9521484375,27.047618865966797,4868.85693359375,495.5833435058594,11962.2021484375,13503.654296875,2118.69091796875,2338.659423828125,22.471778869628906,566.698974609375,2.8652782440185547,124.25515747070312,456.0333251953125,15000.0,1054.8514404296875,4766.13623046875,98.07381439208984,12258.5791015625,6410308.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,262.0511779785156,323.4259338378906,1.701529860496521,1.7404484748840332,0.07806846499443054,116.443603515625,417.69573974609375,0.2972572147846222,687.9765625,504.0791931152344,300.1829833984375,985.3447265625,6583211.5,0.04640381038188934,-1.3046875,-0.026414992287755013,0.041015625,2.0683398246765137,0.5703125,-0.5996652841567993,-0.6138384938240051,17.802358627319336,13.508849143981934,0.0992775559425354,0.7906079888343811,-6.0375566482543945,-2.1057724952697754,-17.802358627319336,13.508849143981934,0.17435629665851593,-0.2225065380334854,0.09366012364625931,-0.29622164368629456,0.14745689928531647,-0.15397556126117706,0.15857826173305511,-0.1524415910243988,0.11773867905139923,0.7906079888343811,0.10634969919919968,-0.326171875,-0.587424099445343,0.8092792630195618,-0.14991632103919983,0.0,0.0,0.13539591431617737,0.07533945143222809,-0.060538701713085175,0.01025390625,0.2225065380334854,0.17435629665851593,2.6587424278259277,50.06916809082031,50.074729919433594,31.706907272338867,0.21558035910129547,4.425008296966553,0.09334656596183777,8.144979476928711
2564,42903000,42.903,1,0,point_mlp,0,0,0,0,0,idle,0,1837.4761962890625,2821.071533203125,21.238094329833984,568.0119018554688,2.857142925262451,238.76190185546875,864.452392578125,15000.095703125,89.38095092773438,5016.22607421875,16.952381134033203,12087.5,13712.869140625,2118.5751953125,2338.93505859375,22.467357635498047,566.7036743164062,2.8652491569519043,124.46564483642578,456.7840881347656,15000.0,1053.0733642578125,4767.03564453125,97.92469787597656,12258.2646484375,6398549.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,261.9337158203125,323.5070495605469,1.7000720500946045,1.7390925884246826,0.07792944461107254,116.43988037109375,417.6781311035156,0.2970108687877655,688.5892333984375,503.3919982910156,299.9266052246094,984.4642944335938,6582862.0,0.025594409555196762,-1.388671875,-0.024794917553663254,-0.02734375,2.060243844985962,0.51953125,-0.5541601777076721,-0.540915846824646,18.221237182617188,13.927727699279785,0.11358457058668137,0.8117613792419434,-6.351447582244873,-1.8530488014221191,-18.221237182617188,13.927727699279785,0.1351705640554428,-0.2599433362483978,0.07178150862455368,-0.19051599502563477,0.14745689928531647,-0.15435905754566193,0.15896175801753998,-0.15282508730888367,0.14635270833969116,0.8117613792419434,0.058658067137002945,-0.34716796875,-0.593956708908081,0.8044970035552979,-0.13854004442691803,0.0,0.0,0.1112532690167427,0.08717814832925797,-0.05682576447725296,-0.0068359375,0.2599433362483978,0.1351705640554428,1.4664515256881714,50.06916809082031,50.074729919433594,31.677812576293945,0.21547053754329681,4.425008296966553,0.10765358060598373,8.159979820251465
2565,42917000,42.917,1,0,point_mlp,0,0,0,0,0,idle,0,2500.916748046875,2107.571533203125,21.261905670166016,568.0238037109375,2.857142925262451,238.5833282470703,864.3571166992188,14999.9521484375,28.511905670166016,4175.46435546875,704.7380981445312,12090.0830078125,13588.9521484375,2118.68310546875,2338.436767578125,22.46305274963379,566.7083740234375,2.865220308303833,124.67503356933594,457.53192138671875,15000.0,1051.18994140625,4764.91552734375,99.03811645507812,12257.9560546875,6386834.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5521.85693359375,15179.107421875,15058478.0,262.0280456542969,323.4224548339844,1.6985509395599365,1.7377649545669556,0.07779116928577423,116.43546295166016,417.6590881347656,0.29674383997917175,689.3558959960938,503.73236083984375,300.7760925292969,983.58544921875,6582493.0,0.0031974310986697674,-1.46875,-0.023976219817996025,0.1171875,2.0525970458984375,0.484375,-0.5168811678886414,-0.4871969521045685,18.535396575927734,14.241887092590332,0.12760108709335327,0.8276264071464539,-6.669365406036377,-1.6158571243286133,-18.535396575927734,14.241887092590332,0.240953266620636,-0.09553807228803635,0.0668649673461914,-0.16126257181167603,0.14745689928531647,-0.15435905754566193,0.15857826173305511,-0.1524415910243988,0.17438574135303497,0.8276264071464539,0.007327972445636988,-0.3671875,-0.6000910997390747,0.7999316453933716,-0.12922029197216034,0.0,0.0,0.1299716681241989,0.0675852820277214,-0.05494944751262665,0.029296875,0.09553807228803635,0.240953266620636,0.18319930136203766,50.06916809082031,50.074729919433594,31.648738861083984,0.21533770859241486,4.425008296966553,0.12167009711265564,8.174980163574219
