Syntax version=4
Thu Jul 02 16:21:50 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		LOG_I_L_cmd_A	LOG_I_L_meas_A	LOG_I_R_cmd_A	LOG_I_R_meas_A	LOG_action_L	LOG_action_R	LOG_obs[0]	LOG_obs[1]	LOG_obs[2]	LOG_obs[3]	LOG_obs[4]	LOG_obs[5]	LOG_obs[6]	LOG_obs[7]	LOG_theta_deg
D:	1777.38	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1778.36	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1779.27	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1780.29	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1781.26	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1782.26	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1783.32	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1784.29	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1785.27	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1786.26	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1787.24	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1788.24	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1789.17	-0.188032	-0.188032	0.500000	0.500000	-0.188032	-0.519245	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.261933	-7.543857
D:	1790.11	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208732	-0.002644	-0.303274	0.017578	0.015071	0.003418	-0.095724	-0.259622	-7.543857
D:	1791.02	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1791.92	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1792.84	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1793.79	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1794.74	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1795.67	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1796.60	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1797.53	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1798.55	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1799.46	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1800.36	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1801.25	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1802.23	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1803.26	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1804.24	-0.183729	-0.183729	0.500000	0.500000	-0.183729	-0.516701	0.208698	-0.002644	-0.299971	0.019531	0.015160	0.003418	-0.094016	-0.259622	-7.499282
D:	1805.24	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208698	-0.002644	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.499282
D:	1806.26	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1807.23	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1808.14	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1809.19	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1810.19	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1811.24	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1812.19	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1813.10	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1814.02	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1814.92	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1815.84	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1816.76	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1817.65	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1818.61	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1819.54	-0.178071	-0.178071	0.500000	0.500000	-0.178071	-0.512980	0.208664	0.000000	-0.297925	0.022461	0.015207	0.003418	-0.091865	-0.258350	-7.403551
D:	1820.43	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1821.35	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1822.27	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1823.24	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1824.24	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1825.24	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1826.24	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1827.15	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1828.09	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1828.97	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1829.85	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1830.74	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1831.67	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1832.57	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1833.67	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1834.55	-0.176912	-0.176912	0.500000	0.500000	-0.176912	-0.513568	0.208645	0.000000	-0.294096	0.021484	0.015299	0.003418	-0.089036	-0.256490	-7.352394
D:	1835.42	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1836.37	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1837.24	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1838.24	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1839.21	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1840.10	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1840.97	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1841.85	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1842.75	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1843.66	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1844.57	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1845.48	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1846.42	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1847.35	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1848.25	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1849.14	-0.174256	-0.174256	0.500000	0.500000	-0.174256	-0.509977	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1850.03	-0.168685	-0.168685	0.500000	0.500000	-0.174256	-0.509142	0.208626	0.000000	-0.292050	0.023438	0.015346	0.004395	-0.088456	-0.256784	-7.247722
D:	1850.98	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1851.88	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1852.77	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1853.65	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1854.55	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1855.45	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1856.35	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1857.24	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1858.19	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1859.07	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1859.97	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1860.87	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1861.76	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1862.66	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1863.56	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1864.43	-0.168685	-0.168685	0.500000	0.500000	-0.168685	-0.509142	0.208650	0.000000	-0.287768	0.023926	0.015436	0.003418	-0.087128	-0.254989	-7.194204
D:	1865.36	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1866.26	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1867.14	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1868.05	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1868.94	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1869.83	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1870.72	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1871.62	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1872.54	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1873.46	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1874.35	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1875.24	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1876.18	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1877.07	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1877.95	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1878.85	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1879.73	-0.166557	-0.166557	0.500000	0.500000	-0.166557	-0.508338	0.208611	0.000000	-0.285614	0.024414	0.015469	0.003418	-0.084343	-0.254571	-7.080255
D:	1880.61	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1881.65	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1882.57	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1883.44	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1884.35	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1885.24	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1886.15	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1887.08	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1887.99	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1888.88	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1889.78	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1890.78	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1891.65	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1892.53	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1893.41	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1894.35	-0.162102	-0.162102	0.500000	0.500000	-0.162102	-0.507760	0.208606	0.000000	-0.283210	0.024902	0.015516	0.002441	-0.083278	-0.254169	-7.024374
D:	1895.22	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208606	0.000000	-0.283210	0.026367	0.015568	0.002441	-0.081051	-0.253880	-7.024374
D:	1896.11	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1897.06	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1897.98	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1898.92	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1899.94	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1900.87	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1901.88	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1902.88	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1903.80	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1904.72	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1905.61	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1906.57	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1907.52	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1908.44	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1909.35	-0.156460	-0.156460	0.500000	0.500000	-0.156460	-0.504874	0.208577	0.000000	-0.278849	0.026367	0.015568	0.002441	-0.081051	-0.253880	-6.910791
D:	1910.23	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208577	0.000000	-0.278849	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.910791
D:	1911.12	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208592	0.000000	-0.274042	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.851050
D:	1912.03	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208592	0.000000	-0.274042	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.851050
D:	1913.04	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208592	0.000000	-0.274042	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.851050
D:	1913.93	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208592	0.000000	-0.274042	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.851050
D:	1914.84	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208592	0.000000	-0.274042	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.851050
D:	1915.74	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208592	0.000000	-0.274042	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.851050
D:	1916.65	-0.154116	-0.154116	0.500000	0.500000	-0.154116	-0.504978	0.208592	0.000000	-0.274042	0.025391	0.015613	0.002441	-0.078230	-0.252437	-6.851050
